Time [s],Packet ID,Address,Data,Read/Write,ACK/NAK
0.310253500000000,26,0x3C,0x00,Write,ACK
0.310282500000000,26,0x3C,0x00,Write,ACK
0.310313500000000,26,0x3C,0x00,Write,ACK
0.310344500000000,26,0x3C,0x00,Write,ACK
0.310377000000000,26,0x3C,0x00,Write,ACK
0.310406000000000,26,0x3C,0x00,Write,ACK
0.310437000000000,26,0x3C,0x00,Write,ACK
0.310468000000000,26,0x3C,0x00,Write,ACK
0.310501000000000,26,0x3C,0x00,Write,ACK
0.310529500000000,26,0x3C,0x00,Write,ACK
0.310561000000000,26,0x3C,0x00,Write,ACK
0.310592000000000,26,0x3C,0x00,Write,ACK
0.310624500000000,26,0x3C,0x00,Write,ACK
0.310653500000000,26,0x3C,0x00,Write,ACK
0.310684500000000,26,0x3C,0x00,Write,ACK
0.310715500000000,26,0x3C,0x00,Write,ACK
0.310748000000000,26,0x3C,0x00,Write,ACK
0.310777000000000,26,0x3C,0x00,Write,ACK
0.310808500000000,26,0x3C,0x00,Write,ACK
0.310839500000000,26,0x3C,0x00,Write,ACK
0.310872000000000,26,0x3C,0x00,Write,ACK
0.310901000000000,26,0x3C,0x00,Write,ACK
0.310932000000000,26,0x3C,0x00,Write,ACK
0.310963000000000,26,0x3C,0x00,Write,ACK
0.310995500000000,26,0x3C,0x00,Write,ACK
0.311024500000000,26,0x3C,0x00,Write,ACK
0.311055500000000,26,0x3C,0x00,Write,ACK
0.311087000000000,26,0x3C,0x00,Write,ACK
0.311119500000000,26,0x3C,0x00,Write,ACK
0.311148500000000,26,0x3C,0x00,Write,ACK
0.311179500000000,26,0x3C,0x00,Write,ACK
0.311210500000000,26,0x3C,0x00,Write,ACK
0.311243000000000,26,0x3C,0x00,Write,ACK
0.311272000000000,26,0x3C,0x00,Write,ACK
0.311303000000000,26,0x3C,0x00,Write,ACK
0.311334000000000,26,0x3C,0x00,Write,ACK
0.311367000000000,26,0x3C,0x00,Write,ACK
0.311395500000000,26,0x3C,0x00,Write,ACK
0.311427000000000,26,0x3C,0x00,Write,ACK
0.311458000000000,26,0x3C,0x00,Write,ACK
0.311490500000000,26,0x3C,0x00,Write,ACK
0.311519500000000,26,0x3C,0x00,Write,ACK
0.311550500000000,26,0x3C,0x00,Write,ACK
0.311581500000000,26,0x3C,0x00,Write,ACK
0.311614000000000,26,0x3C,0x00,Write,ACK
0.311643000000000,26,0x3C,0x00,Write,ACK
0.311674500000000,26,0x3C,0x00,Write,ACK
0.311705500000000,26,0x3C,0x00,Write,ACK
0.311738000000000,26,0x3C,0x00,Write,ACK
0.311767000000000,26,0x3C,0x00,Write,ACK
0.311798000000000,26,0x3C,0x00,Write,ACK
0.311829000000000,26,0x3C,0x00,Write,ACK
0.311861500000000,26,0x3C,0x00,Write,ACK
0.311890500000000,26,0x3C,0x00,Write,ACK
0.311921500000000,26,0x3C,0x00,Write,ACK
0.311953000000000,26,0x3C,0x00,Write,ACK
0.311985500000000,26,0x3C,0x00,Write,ACK
0.312014500000000,26,0x3C,0x00,Write,ACK
0.312045500000000,26,0x3C,0x00,Write,ACK
0.312076500000000,26,0x3C,0x00,Write,ACK
0.312109000000000,26,0x3C,0x00,Write,ACK
0.312138000000000,26,0x3C,0x00,Write,ACK
0.312169000000000,26,0x3C,0x00,Write,ACK
0.312200000000000,26,0x3C,0x00,Write,ACK
0.312233000000000,26,0x3C,0x00,Write,ACK
0.312262000000000,26,0x3C,0x00,Write,ACK
0.312293000000000,26,0x3C,0x00,Write,ACK
0.312324000000000,26,0x3C,0x00,Write,ACK
0.312356500000000,26,0x3C,0x00,Write,ACK
0.312385500000000,26,0x3C,0x00,Write,ACK
0.312416500000000,26,0x3C,0x00,Write,ACK
0.312447500000000,26,0x3C,0x00,Write,ACK
0.312480000000000,26,0x3C,0x00,Write,ACK
0.312509000000000,26,0x3C,0x00,Write,ACK
0.312540500000000,26,0x3C,0x00,Write,ACK
0.312571500000000,26,0x3C,0x00,Write,ACK
0.312604000000000,26,0x3C,0x00,Write,ACK
0.312633000000000,26,0x3C,0x00,Write,ACK
0.312664000000000,26,0x3C,0x00,Write,ACK
0.312695000000000,26,0x3C,0x00,Write,ACK
0.312727500000000,26,0x3C,0x00,Write,ACK
0.312756500000000,26,0x3C,0x00,Write,ACK
0.312788000000000,26,0x3C,0x00,Write,ACK
0.312819000000000,26,0x3C,0x00,Write,ACK
0.312851500000000,26,0x3C,0x00,Write,ACK
0.312880500000000,26,0x3C,0x00,Write,ACK
0.312911500000000,26,0x3C,0x00,Write,ACK
0.312942500000000,26,0x3C,0x00,Write,ACK
0.312975000000000,26,0x3C,0x00,Write,ACK
0.313004000000000,26,0x3C,0x00,Write,ACK
0.313035000000000,26,0x3C,0x00,Write,ACK
0.313066000000000,26,0x3C,0x00,Write,ACK
0.313099000000000,26,0x3C,0x00,Write,ACK
0.313128000000000,26,0x3C,0x00,Write,ACK
0.313159000000000,26,0x3C,0x00,Write,ACK
0.313190000000000,26,0x3C,0x00,Write,ACK
0.313222500000000,26,0x3C,0x00,Write,ACK
0.313251500000000,26,0x3C,0x00,Write,ACK
0.313282500000000,26,0x3C,0x00,Write,ACK
0.313313500000000,26,0x3C,0x00,Write,ACK
0.313346500000000,26,0x3C,0x00,Write,ACK
0.313375000000000,26,0x3C,0x00,Write,ACK
0.313406500000000,26,0x3C,0x00,Write,ACK
0.313437500000000,26,0x3C,0x00,Write,ACK
0.313470000000000,26,0x3C,0x00,Write,ACK
0.313499000000000,26,0x3C,0x00,Write,ACK
0.313530000000000,26,0x3C,0x00,Write,ACK
0.313561000000000,26,0x3C,0x00,Write,ACK
0.313593500000000,26,0x3C,0x00,Write,ACK
0.313622500000000,26,0x3C,0x00,Write,ACK
0.313654000000000,26,0x3C,0x00,Write,ACK
0.313685000000000,26,0x3C,0x00,Write,ACK
0.313717500000000,26,0x3C,0x00,Write,ACK
0.313746500000000,26,0x3C,0x00,Write,ACK
0.313777500000000,26,0x3C,0x00,Write,ACK
0.313808500000000,26,0x3C,0x00,Write,ACK
0.313841000000000,26,0x3C,0x00,Write,ACK
0.313870000000000,26,0x3C,0x00,Write,ACK
0.313901000000000,26,0x3C,0x00,Write,ACK
0.313932500000000,26,0x3C,0x00,Write,ACK
0.313965000000000,26,0x3C,0x00,Write,ACK
0.313994000000000,26,0x3C,0x00,Write,ACK
0.314025000000000,26,0x3C,0x00,Write,ACK
0.314056000000000,26,0x3C,0x00,Write,ACK
0.314088500000000,26,0x3C,0x00,Write,ACK
0.314117500000000,26,0x3C,0x00,Write,ACK
0.314148500000000,26,0x3C,0x00,Write,ACK
0.314179500000000,26,0x3C,0x00,Write,ACK
0.314212500000000,26,0x3C,0x00,Write,ACK
0.314241000000000,26,0x3C,0x00,Write,ACK
0.314272500000000,26,0x3C,0x00,Write,ACK
0.314303500000000,26,0x3C,0x00,Write,ACK
0.314336000000000,26,0x3C,0x00,Write,ACK
0.314365000000000,26,0x3C,0x00,Write,ACK
0.314396000000000,26,0x3C,0x00,Write,ACK
0.314427000000000,26,0x3C,0x00,Write,ACK
0.314459500000000,26,0x3C,0x00,Write,ACK
0.314488500000000,26,0x3C,0x00,Write,ACK
0.314520000000000,26,0x3C,0x00,Write,ACK
0.314551000000000,26,0x3C,0x00,Write,ACK
0.314583500000000,26,0x3C,0x00,Write,ACK
0.314612500000000,26,0x3C,0x00,Write,ACK
0.314643500000000,26,0x3C,0x00,Write,ACK
0.314674500000000,26,0x3C,0x00,Write,ACK
0.314707000000000,26,0x3C,0x00,Write,ACK
0.314736000000000,26,0x3C,0x00,Write,ACK
0.314767000000000,26,0x3C,0x00,Write,ACK
0.314798500000000,26,0x3C,0x00,Write,ACK
0.314831000000000,26,0x3C,0x00,Write,ACK
0.314860000000000,26,0x3C,0x00,Write,ACK
0.314891000000000,26,0x3C,0x00,Write,ACK
0.314922000000000,26,0x3C,0x00,Write,ACK
0.314954500000000,26,0x3C,0x00,Write,ACK
0.314983500000000,26,0x3C,0x00,Write,ACK
0.315014500000000,26,0x3C,0x00,Write,ACK
0.315045500000000,26,0x3C,0x00,Write,ACK
0.315078500000000,26,0x3C,0x00,Write,ACK
0.315107000000000,26,0x3C,0x00,Write,ACK
0.315138500000000,26,0x3C,0x00,Write,ACK
0.315169500000000,26,0x3C,0x00,Write,ACK
0.315202000000000,26,0x3C,0x00,Write,ACK
0.315231000000000,26,0x3C,0x00,Write,ACK
0.315262000000000,26,0x3C,0x00,Write,ACK
0.315293000000000,26,0x3C,0x00,Write,ACK
0.315325500000000,26,0x3C,0x00,Write,ACK
0.315354500000000,26,0x3C,0x00,Write,ACK
0.315386000000000,26,0x3C,0x00,Write,ACK
0.315417000000000,26,0x3C,0x00,Write,ACK
0.315449500000000,26,0x3C,0x00,Write,ACK
0.315478500000000,26,0x3C,0x00,Write,ACK
0.315509500000000,26,0x3C,0x00,Write,ACK
0.315540500000000,26,0x3C,0x00,Write,ACK
0.315573000000000,26,0x3C,0x00,Write,ACK
0.315602000000000,26,0x3C,0x00,Write,ACK
0.315633000000000,26,0x3C,0x00,Write,ACK
0.315664500000000,26,0x3C,0x00,Write,ACK
0.315697000000000,26,0x3C,0x00,Write,ACK
0.315726000000000,26,0x3C,0x00,Write,ACK
0.315757000000000,26,0x3C,0x00,Write,ACK
0.315788000000000,26,0x3C,0x00,Write,ACK
0.315820500000000,26,0x3C,0x00,Write,ACK
0.315849500000000,26,0x3C,0x00,Write,ACK
0.315880500000000,26,0x3C,0x00,Write,ACK
0.315911500000000,26,0x3C,0x00,Write,ACK
0.315944500000000,26,0x3C,0x00,Write,ACK
0.315973500000000,26,0x3C,0x00,Write,ACK
0.316004500000000,26,0x3C,0x00,Write,ACK
0.316035500000000,26,0x3C,0x00,Write,ACK
0.316068000000000,26,0x3C,0x00,Write,ACK
0.316097000000000,26,0x3C,0x00,Write,ACK
0.316128000000000,26,0x3C,0x00,Write,ACK
0.316159000000000,26,0x3C,0x00,Write,ACK
0.316191500000000,26,0x3C,0x00,Write,ACK
0.316220500000000,26,0x3C,0x00,Write,ACK
0.316252000000000,26,0x3C,0x00,Write,ACK
0.316283000000000,26,0x3C,0x00,Write,ACK
0.316315500000000,26,0x3C,0x00,Write,ACK
0.316344500000000,26,0x3C,0x00,Write,ACK
0.316375500000000,26,0x3C,0x00,Write,ACK
0.316406500000000,26,0x3C,0x00,Write,ACK
0.316439000000000,26,0x3C,0x00,Write,ACK
0.316468000000000,26,0x3C,0x00,Write,ACK
0.316499000000000,26,0x3C,0x00,Write,ACK
0.316530500000000,26,0x3C,0x00,Write,ACK
0.316563000000000,26,0x3C,0x00,Write,ACK
0.316592000000000,26,0x3C,0x00,Write,ACK
0.316623000000000,26,0x3C,0x00,Write,ACK
0.316654000000000,26,0x3C,0x00,Write,ACK
0.316686500000000,26,0x3C,0x00,Write,ACK
0.316715500000000,26,0x3C,0x00,Write,ACK
0.316746500000000,26,0x3C,0x00,Write,ACK
0.316777500000000,26,0x3C,0x00,Write,ACK
0.316810500000000,26,0x3C,0x00,Write,ACK
0.316839500000000,26,0x3C,0x00,Write,ACK
0.316870500000000,26,0x3C,0x00,Write,ACK
0.316901500000000,26,0x3C,0x00,Write,ACK
0.316934000000000,26,0x3C,0x00,Write,ACK
0.316963000000000,26,0x3C,0x00,Write,ACK
0.316994000000000,26,0x3C,0x00,Write,ACK
0.317025000000000,26,0x3C,0x00,Write,ACK
0.317058000000000,26,0x3C,0x00,Write,ACK
0.317086500000000,26,0x3C,0x00,Write,ACK
0.317118000000000,26,0x3C,0x00,Write,ACK
0.317149000000000,26,0x3C,0x00,Write,ACK
0.317181500000000,26,0x3C,0x00,Write,ACK
0.317210500000000,26,0x3C,0x00,Write,ACK
0.317241500000000,26,0x3C,0x00,Write,ACK
0.317272500000000,26,0x3C,0x00,Write,ACK
0.317305000000000,26,0x3C,0x00,Write,ACK
0.317334000000000,26,0x3C,0x00,Write,ACK
0.317365500000000,26,0x3C,0x00,Write,ACK
0.317396500000000,26,0x3C,0x00,Write,ACK
0.317429000000000,26,0x3C,0x00,Write,ACK
0.317458000000000,26,0x3C,0x00,Write,ACK
0.317489000000000,26,0x3C,0x00,Write,ACK
0.317520000000000,26,0x3C,0x00,Write,ACK
0.317552500000000,26,0x3C,0x00,Write,ACK
0.317581500000000,26,0x3C,0x00,Write,ACK
0.317612500000000,26,0x3C,0x00,Write,ACK
0.317643500000000,26,0x3C,0x00,Write,ACK
0.317676500000000,26,0x3C,0x00,Write,ACK
0.317705500000000,26,0x3C,0x00,Write,ACK
0.317736500000000,26,0x3C,0x00,Write,ACK
0.317767500000000,26,0x3C,0x00,Write,ACK
0.317800000000000,26,0x3C,0x00,Write,ACK
0.317829000000000,26,0x3C,0x00,Write,ACK
0.317860000000000,26,0x3C,0x00,Write,ACK
0.317891000000000,26,0x3C,0x00,Write,ACK
0.317924000000000,26,0x3C,0x00,Write,ACK
0.317952500000000,26,0x3C,0x00,Write,ACK
0.317984000000000,26,0x3C,0x00,Write,ACK
0.318015000000000,26,0x3C,0x00,Write,ACK
0.318045000000000,26,0x3C,0x00,Write,ACK
0.318075500000000,26,0x3C,0x00,Write,ACK
0.318108000000000,26,0x3C,0x00,Write,ACK
0.318137000000000,26,0x3C,0x00,Write,ACK
0.318168000000000,26,0x3C,0x00,Write,ACK
0.318199500000000,26,0x3C,0x00,Write,ACK
0.318232000000000,26,0x3C,0x00,Write,ACK
0.318261000000000,26,0x3C,0x00,Write,ACK
0.318292000000000,26,0x3C,0x00,Write,ACK
0.318323000000000,26,0x3C,0x00,Write,ACK
0.318355500000000,26,0x3C,0x00,Write,ACK
0.318384500000000,26,0x3C,0x00,Write,ACK
0.318415500000000,26,0x3C,0x00,Write,ACK
0.318446500000000,26,0x3C,0x00,Write,ACK
0.318479500000000,26,0x3C,0x00,Write,ACK
0.318508500000000,26,0x3C,0x00,Write,ACK
0.318540500000000,26,0x3C,0x00,Write,ACK
0.318571000000000,26,0x3C,0x00,Write,ACK
0.318601500000000,26,0x3C,0x00,Write,ACK
0.318630500000000,26,0x3C,0x00,Write,ACK
0.318661500000000,26,0x3C,0x00,Write,ACK
0.318692500000000,26,0x3C,0x00,Write,ACK
0.318725500000000,26,0x3C,0x00,Write,ACK
0.318754500000000,26,0x3C,0x00,Write,ACK
0.318785500000000,26,0x3C,0x00,Write,ACK
0.318816500000000,26,0x3C,0x00,Write,ACK
0.318849000000000,26,0x3C,0x00,Write,ACK
0.318878000000000,26,0x3C,0x00,Write,ACK
0.318909000000000,26,0x3C,0x00,Write,ACK
0.318940000000000,26,0x3C,0x00,Write,ACK
0.318973000000000,26,0x3C,0x00,Write,ACK
0.319001500000000,26,0x3C,0x00,Write,ACK
0.319033000000000,26,0x3C,0x00,Write,ACK
0.319064000000000,26,0x3C,0x00,Write,ACK
0.319096500000000,26,0x3C,0x00,Write,ACK
0.319125500000000,26,0x3C,0x00,Write,ACK
0.319156500000000,26,0x3C,0x00,Write,ACK
0.319187500000000,26,0x3C,0x00,Write,ACK
0.319220000000000,26,0x3C,0x00,Write,ACK
0.319249000000000,26,0x3C,0x00,Write,ACK
0.319280500000000,26,0x3C,0x00,Write,ACK
0.319311500000000,26,0x3C,0x00,Write,ACK
0.319344000000000,26,0x3C,0x00,Write,ACK
0.319373000000000,26,0x3C,0x00,Write,ACK
0.319404000000000,26,0x3C,0x00,Write,ACK
0.319435000000000,26,0x3C,0x00,Write,ACK
0.319467500000000,26,0x3C,0x00,Write,ACK
0.319496500000000,26,0x3C,0x00,Write,ACK
0.319528000000000,26,0x3C,0x00,Write,ACK
0.319559000000000,26,0x3C,0x00,Write,ACK
0.319591500000000,26,0x3C,0x00,Write,ACK
0.319620500000000,26,0x3C,0x00,Write,ACK
0.319651500000000,26,0x3C,0x00,Write,ACK
0.319682500000000,26,0x3C,0x00,Write,ACK
0.319715000000000,26,0x3C,0x00,Write,ACK
0.319744000000000,26,0x3C,0x00,Write,ACK
0.319775000000000,26,0x3C,0x00,Write,ACK
0.319806500000000,26,0x3C,0x00,Write,ACK
0.319839000000000,26,0x3C,0x00,Write,ACK
0.319868000000000,26,0x3C,0x00,Write,ACK
0.319899000000000,26,0x3C,0x00,Write,ACK
0.319930000000000,26,0x3C,0x00,Write,ACK
0.319962500000000,26,0x3C,0x00,Write,ACK
0.319991500000000,26,0x3C,0x00,Write,ACK
0.320022500000000,26,0x3C,0x00,Write,ACK
0.320053500000000,26,0x3C,0x00,Write,ACK
0.320086500000000,26,0x3C,0x00,Write,ACK
0.320115500000000,26,0x3C,0x00,Write,ACK
0.320146500000000,26,0x3C,0x00,Write,ACK
0.320177500000000,26,0x3C,0x00,Write,ACK
0.320210000000000,26,0x3C,0x00,Write,ACK
0.320239000000000,26,0x3C,0x00,Write,ACK
0.320270000000000,26,0x3C,0x00,Write,ACK
0.320301000000000,26,0x3C,0x00,Write,ACK
0.320334000000000,26,0x3C,0x00,Write,ACK
0.320363000000000,26,0x3C,0x00,Write,ACK
0.320394000000000,26,0x3C,0x00,Write,ACK
0.320425000000000,26,0x3C,0x00,Write,ACK
0.320457500000000,26,0x3C,0x00,Write,ACK
0.320486500000000,26,0x3C,0x00,Write,ACK
0.320517500000000,26,0x3C,0x00,Write,ACK
0.320548500000000,26,0x3C,0x00,Write,ACK
0.320581000000000,26,0x3C,0x00,Write,ACK
0.320610000000000,26,0x3C,0x00,Write,ACK
0.320641500000000,26,0x3C,0x00,Write,ACK
0.320672500000000,26,0x3C,0x00,Write,ACK
0.320705000000000,26,0x3C,0x00,Write,ACK
0.320734000000000,26,0x3C,0x00,Write,ACK
0.320765000000000,26,0x3C,0x00,Write,ACK
0.320796000000000,26,0x3C,0x00,Write,ACK
0.320828500000000,26,0x3C,0x00,Write,ACK
0.320857500000000,26,0x3C,0x00,Write,ACK
0.320889000000000,26,0x3C,0x00,Write,ACK
0.320920000000000,26,0x3C,0x00,Write,ACK
0.320952500000000,26,0x3C,0x00,Write,ACK
0.320981500000000,26,0x3C,0x00,Write,ACK
0.321012500000000,26,0x3C,0x00,Write,ACK
0.321043500000000,26,0x3C,0x00,Write,ACK
0.321076000000000,26,0x3C,0x00,Write,ACK
0.321105000000000,26,0x3C,0x00,Write,ACK
0.321136000000000,26,0x3C,0x00,Write,ACK
0.321167500000000,26,0x3C,0x00,Write,ACK
0.321200000000000,26,0x3C,0x00,Write,ACK
0.321229000000000,26,0x3C,0x00,Write,ACK
0.321260000000000,26,0x3C,0x00,Write,ACK
0.321291000000000,26,0x3C,0x00,Write,ACK
0.321323500000000,26,0x3C,0x00,Write,ACK
0.321352500000000,26,0x3C,0x00,Write,ACK
0.321383500000000,26,0x3C,0x00,Write,ACK
0.321414500000000,26,0x3C,0x00,Write,ACK
0.321447500000000,26,0x3C,0x00,Write,ACK
0.321476500000000,26,0x3C,0x00,Write,ACK
0.321507500000000,26,0x3C,0x00,Write,ACK
0.321538500000000,26,0x3C,0x00,Write,ACK
0.321571000000000,26,0x3C,0x00,Write,ACK
0.321600000000000,26,0x3C,0x00,Write,ACK
0.321631000000000,26,0x3C,0x00,Write,ACK
0.321662000000000,26,0x3C,0x00,Write,ACK
0.321695000000000,26,0x3C,0x00,Write,ACK
0.321724000000000,26,0x3C,0x00,Write,ACK
0.321755000000000,26,0x3C,0x00,Write,ACK
0.321786000000000,26,0x3C,0x00,Write,ACK
0.321818500000000,26,0x3C,0x00,Write,ACK
0.321847500000000,26,0x3C,0x00,Write,ACK
0.321878500000000,26,0x3C,0x00,Write,ACK
0.321909500000000,26,0x3C,0x00,Write,ACK
0.321942500000000,26,0x3C,0x00,Write,ACK
0.321971000000000,26,0x3C,0x00,Write,ACK
0.322002500000000,26,0x3C,0x00,Write,ACK
0.322033500000000,26,0x3C,0x00,Write,ACK
0.322066000000000,26,0x3C,0x00,Write,ACK
0.322095000000000,26,0x3C,0x00,Write,ACK
0.322126000000000,26,0x3C,0x00,Write,ACK
0.322157000000000,26,0x3C,0x00,Write,ACK
0.322189500000000,26,0x3C,0x00,Write,ACK
0.322218500000000,26,0x3C,0x00,Write,ACK
0.322250000000000,26,0x3C,0x00,Write,ACK
0.322281000000000,26,0x3C,0x00,Write,ACK
0.322313500000000,26,0x3C,0x00,Write,ACK
0.322342500000000,26,0x3C,0x00,Write,ACK
0.322373500000000,26,0x3C,0x00,Write,ACK
0.322404500000000,26,0x3C,0x00,Write,ACK
0.322437000000000,26,0x3C,0x00,Write,ACK
0.322466000000000,26,0x3C,0x00,Write,ACK
0.322497000000000,26,0x3C,0x00,Write,ACK
0.322528500000000,26,0x3C,0x00,Write,ACK
0.322561000000000,26,0x3C,0x00,Write,ACK
0.322590000000000,26,0x3C,0x00,Write,ACK
0.322621000000000,26,0x3C,0x00,Write,ACK
0.322652000000000,26,0x3C,0x00,Write,ACK
0.322684500000000,26,0x3C,0x00,Write,ACK
0.322713500000000,26,0x3C,0x00,Write,ACK
0.322744500000000,26,0x3C,0x00,Write,ACK
0.322776000000000,26,0x3C,0x00,Write,ACK
0.322808500000000,26,0x3C,0x00,Write,ACK
0.322837500000000,26,0x3C,0x00,Write,ACK
0.322868500000000,26,0x3C,0x00,Write,ACK
0.322899500000000,26,0x3C,0x00,Write,ACK
0.322932000000000,26,0x3C,0x00,Write,ACK
0.322961000000000,26,0x3C,0x00,Write,ACK
0.322992000000000,26,0x3C,0x00,Write,ACK
0.323023000000000,26,0x3C,0x00,Write,ACK
0.323056000000000,26,0x3C,0x00,Write,ACK
0.323085000000000,26,0x3C,0x00,Write,ACK
0.323116000000000,26,0x3C,0x00,Write,ACK
0.323147000000000,26,0x3C,0x00,Write,ACK
0.323179500000000,26,0x3C,0x00,Write,ACK
0.323208500000000,26,0x3C,0x00,Write,ACK
0.323239500000000,26,0x3C,0x00,Write,ACK
0.323270500000000,26,0x3C,0x00,Write,ACK
0.323303500000000,26,0x3C,0x00,Write,ACK
0.323332000000000,26,0x3C,0x00,Write,ACK
0.323363500000000,26,0x3C,0x00,Write,ACK
0.323394500000000,26,0x3C,0x00,Write,ACK
0.323427000000000,26,0x3C,0x00,Write,ACK
0.323456000000000,26,0x3C,0x00,Write,ACK
0.323487000000000,26,0x3C,0x00,Write,ACK
0.323518000000000,26,0x3C,0x00,Write,ACK
0.323550500000000,26,0x3C,0x00,Write,ACK
0.323579500000000,26,0x3C,0x00,Write,ACK
0.323611000000000,26,0x3C,0x00,Write,ACK
0.323642000000000,26,0x3C,0x00,Write,ACK
0.323674500000000,26,0x3C,0x00,Write,ACK
0.323703500000000,26,0x3C,0x00,Write,ACK
0.323734500000000,26,0x3C,0x00,Write,ACK
0.323765500000000,26,0x3C,0x00,Write,ACK
0.323798000000000,26,0x3C,0x00,Write,ACK
0.323827000000000,26,0x3C,0x00,Write,ACK
0.323858500000000,26,0x3C,0x00,Write,ACK
0.323889500000000,26,0x3C,0x00,Write,ACK
0.323922000000000,26,0x3C,0x00,Write,ACK
0.323951000000000,26,0x3C,0x00,Write,ACK
0.323982000000000,26,0x3C,0x00,Write,ACK
0.324013000000000,26,0x3C,0x00,Write,ACK
0.324045500000000,26,0x3C,0x00,Write,ACK
0.324074500000000,26,0x3C,0x00,Write,ACK
0.324105500000000,26,0x3C,0x00,Write,ACK
0.324137000000000,26,0x3C,0x00,Write,ACK
